trans_id,day,time,bar,drinker,tip,total
1580,5,"161206","Pivots Beach Club","Brodie Nunez",2.11,19.15
1581,4,"192022","Topper","Dakota Cummings",12.22,101.87
1582,4,"184242","Cheddar's Casual Café","Dakota Cummings",2.88,95.91
1583,4,"120621","Jonathan's Restaurant","Dakota Cummings",6.64,55.33
1584,6,"130916","Shank's Tavern","Dakota Cummings",8.72,72.7
1585,2,"111239","Bluepoint Sage Cafe","Dakota Cummings",2.35,26.11
1586,1,"213237","Topper","Pranav Mcclure",0.6,29.85
1587,6,"231955","Joe's Crab Shack","Pranav Mcclure",7.48,53.4
1588,6,"192855","Savannah Wine Shop","Pranav Mcclure",5.58,46.47
1589,2,"153640","Uno Chicago Grill","Pranav Mcclure",0.65,21.53
1590,7,"171712","Señor Frog's","Pranav Mcclure",1.2,59.77
1591,2,"062318","Bennigan's","Kinley Santiago",1.6,10.65
1592,6,"124913","Bennigan's","Kinley Santiago",5.76,72.04
1593,7,"172627","Lone Star Steakhouse & Saloon","Kinley Santiago",1.09,27.17
1594,5,"083151","Bennigan's","Kinley Santiago",2.56,18.3
1595,2,"091755","Bennigan's","Kinley Santiago",0.7,13.92
1596,6,"140503","Xtc Cabaret","Summer Wilkinson",0.63,63.17
1597,1,"171339","Pizza Shoppe","Summer Wilkinson",3.54,50.5
1598,1,"103027","Xtc Cabaret","Summer Wilkinson",1.91,63.8
1599,3,"122228","Xtc Cabaret","Summer Wilkinson",3.77,37.67
1600,1,"185540","Black Angus Steakhouse","Summer Wilkinson",0.27,3.32
1601,2,"011608","Henrietta Hudson","Annika Luna",4.08,29.15
1602,4,"215100","Henrietta Hudson","Annika Luna",0.97,7.44
1603,3,"182533","Basement","Annika Luna",5.83,83.33
1604,7,"004751","Hard Rock Cafe","Annika Luna",3.78,94.53
1605,6,"233443","Henrietta Hudson","Annika Luna",1.57,26.18
1606,3,"154438","Crowe Bar","Tia Townsend",0.54,13.38
1607,4,"031408","Crowe Bar","Tia Townsend",13.25,110.42
1608,2,"034456","Crowe Bar","Tia Townsend",2.64,29.37
1609,2,"171308","Milo's Sports Tavern","Tia Townsend",0.0,58.35
1610,2,"144532","Romano's Macaroni Grill","Tia Townsend",1.18,117.54
1611,7,"160901","Sportsman","Ethan Harding",0.52,25.88
1612,3,"200850","Kesler Sports Bar & Grill","Ethan Harding",0.0,35.58
1613,5,"211730","Sportsman","Ethan Harding",3.43,57.13
1614,2,"175432","Kesler Sports Bar & Grill","Ethan Harding",6.81,45.37
1615,5,"105432","Grey Lounge","Ethan Harding",4.21,84.23
1616,3,"133147","Wolfs Tavern","Drake Buckley",0.86,12.31
1617,5,"152824","Moms Toy Box","Drake Buckley",2.55,42.46
1618,1,"013938","Moms Toy Box","Drake Buckley",7.47,49.81
1619,7,"132133","Moms Toy Box","Drake Buckley",5.8,64.47
1620,1,"201737","Off Broadway","Drake Buckley",1.25,124.8
1621,7,"201853","Spot On The Alley","Reuben Bowers",4.86,69.39
1622,6,"231719","Double Down Saloon","Reuben Bowers",9.49,63.27
1623,3,"192204","Spot On The Alley","Reuben Bowers",4.25,141.55
1624,2,"183000","Jungle Restaurant-Fat Cat's","Reuben Bowers",0.0,6.37
1625,4,"181251","Spot On The Alley","Reuben Bowers",11.04,84.9
1626,4,"152629","Rocket","Marley Bowen",6.46,49.68
1627,2,"173213","Rocket","Marley Bowen",7.85,56.05
1628,7,"125528","Lone Star Steakhouse & Saloon","Marley Bowen",0.0,12.23
1629,4,"163530","Rocket","Marley Bowen",0.45,6.37
1630,7,"191013","Red Lobster","Marley Bowen",1.57,78.47
1631,1,"210925","Hooters","Areli Skinner",1.11,15.81
1632,5,"192719","Hooters","Areli Skinner",12.19,87.04
1633,3,"063235","World Beer Direct","Areli Skinner",0.68,11.26
1634,6,"091907","World Beer Direct","Areli Skinner",1.14,56.83
1635,6,"193533","Caledonia Lounge","Areli Skinner",4.91,122.63
1636,1,"203545","Black Angus Steakhouse","Quintin Peterson",2.04,50.99
1637,6,"225154","Tony Roma's","Quintin Peterson",1.4,27.96
1638,3,"141630","Tony Roma's","Quintin Peterson",4.33,48.11
1639,2,"214343","Black Angus Steakhouse","Quintin Peterson",2.34,77.98
1640,2,"155557","Tony Roma's","Quintin Peterson",0.4,10.05
1641,1,"000844","Jrbc","Jagger Bright",10.41,86.78
1642,6,"102114","Ten","Jagger Bright",3.19,39.87
1643,2,"164125","Pizza Shoppe","Jagger Bright",1.39,27.71
1644,6,"153040","Johnny Mac's Scoreboard","Jagger Bright",0.9,44.85
1645,5,"223318","Iron Post","Jagger Bright",0.09,4.39
1646,4,"153348","Vault Night Club","Alisa Cohen",5.39,35.93
1647,6,"161900","Pivots Beach Club","Alisa Cohen",0.34,17.01
1648,1,"213208","Pivots Beach Club","Alisa Cohen",5.31,75.91
1649,5,"211100","Dillinger's Inc","Alisa Cohen",8.1,115.77
1650,6,"141355","Pivots Beach Club","Alisa Cohen",15.4,118.49
1651,5,"121735","Barrister S Euro Tavern;","Celeste Dunlap",0.0,28.28
1652,1,"085349","County Line Pub","Celeste Dunlap",2.52,20.96
1653,3,"154923","Xtc Cabaret","Celeste Dunlap",1.04,34.52
1654,7,"112607","Barrister S Euro Tavern;","Celeste Dunlap",3.21,45.84
1655,4,"203247","County Line Pub","Celeste Dunlap",0.0,46.17
1656,6,"142134","Dejavu Nightclub","Prince Jones",0.26,12.79
1657,7,"114720","Dejavu Nightclub","Prince Jones",8.22,82.22
1658,6,"232827","Twin Peeks","Prince Jones",3.06,76.48
1659,2,"201259","Quaker Steak & Lube","Prince Jones",4.71,78.44
1660,1,"223617","Tradesman Tavern Inc","Prince Jones",1.37,45.8
1661,5,"183338","New West","Danielle Nielsen",3.01,30.09
1662,1,"204104","Hoss's Steak and Sea House","Danielle Nielsen",4.39,73.13
1663,5,"201524","Eight Seconds","Danielle Nielsen",3.36,28.03
1664,5,"161528","Hoss's Steak and Sea House","Danielle Nielsen",0.28,3.16
1665,6,"224604","Off Broadway","Danielle Nielsen",0.98,97.89
1666,2,"191625","Atkins Park Tavern","Jakob Cabrera",7.5,93.71
1667,7,"093636","World Beer Direct","Jakob Cabrera",1.36,33.9
1668,1,"204346","Atkins Park Tavern","Jakob Cabrera",0.74,74.13
1669,5,"214732","Gold Hawk","Jakob Cabrera",8.97,99.72
1670,4,"095407","World Beer Direct","Jakob Cabrera",4.65,77.51
1671,4,"153445","Jonathan's Restaurant","Riya Dean",3.82,31.84
1672,6,"091453","Scooters","Riya Dean",0.18,9.06
1673,4,"201704","Swamp Sports Bar & Restaurant","Riya Dean",0.5,50.04
1674,2,"223421","Tweed's Pub Restaurant","Riya Dean",0.68,68.03
1675,3,"155358","Scooters","Riya Dean",0.38,12.79
1676,5,"194022","Town & Country","Jamya Chang",4.96,124.06
1677,2,"214536","Tradesman Tavern Inc","Jamya Chang",3.6,71.96
1678,2,"223450","Tradesman Tavern Inc","Jamya Chang",2.79,69.82
1679,4,"141037","Dejavu Nightclub","Jamya Chang",9.96,76.65
1680,3,"190831","Town & Country","Jamya Chang",12.16,110.56
1681,2,"121956","Ruby Tuesday","Kaleigh Hanna",1.88,31.32
1682,2,"192201","Sinners Gentlemen's Club","Kaleigh Hanna",5.72,44.0
1683,1,"152430","Crystal Corner Bar","Kaleigh Hanna",6.8,56.65
1684,3,"163013","Boston Market","Kaleigh Hanna",1.97,21.87
1685,1,"184630","Ruby Tuesday","Kaleigh Hanna",1.55,51.76
1686,5,"071335","Texas Roadhouse","Jorge Stevenson",2.13,23.71
1687,6,"110857","Bennigan's","Jorge Stevenson",3.0,59.98
1688,3,"002346","Applebee's","Jorge Stevenson",4.65,46.45
1689,7,"222418","Cork Town Tavern","Jorge Stevenson",11.58,82.72
1690,4,"151108","Lanigan's Irish Pub & Eatery","Jorge Stevenson",0.68,9.74
1691,3,"181509","YUMIS SUSHI BAR","Destiny Beasley",0.87,43.48
1692,7,"184651","Jungle Restaurant-Fat Cat's","Destiny Beasley",3.97,39.68
1693,7,"113355","Paradise City","Destiny Beasley",2.63,43.84
1694,5,"200916","Jungle Restaurant-Fat Cat's","Destiny Beasley",8.74,67.25
1695,6,"102558","Robert","Destiny Beasley",2.1,30.07
1696,3,"101911","Dolphin Inn","Pablo Fields",11.82,98.51
1697,6,"013526","Bertucci's","Pablo Fields",9.17,61.13
1698,4,"192706","Bahama Breeze","Pablo Fields",1.32,65.79
1699,7,"001914","Dillinger's Inc","Pablo Fields",11.24,93.69
1700,3,"224812","Comedy Cellar","Pablo Fields",0.92,15.31
1701,4,"203950","Señor Frog's","Jason Gray",16.04,145.79
1702,6,"181146","Bob Evans Restaurants","Jason Gray",0.38,38.18
1703,6,"203409","Señor Frog's","Jason Gray",7.85,78.45
1704,7,"170631","Señor Frog's","Jason Gray",10.45,104.49
1705,7,"213127","Señor Frog's","Jason Gray",8.18,136.31
1706,7,"145209","Firefly Club","Nicholas Daugherty",2.47,41.2
1707,6,"180647","J D Bar Corp","Nicholas Daugherty",1.94,48.57
1708,5,"184731","Crystal Corner Bar","Nicholas Daugherty",11.7,97.48
1709,5,"205534","New York Dolls","Nicholas Daugherty",3.37,30.64
1710,4,"170812","Crystal Corner Bar","Nicholas Daugherty",4.74,52.72
1711,4,"093959","C C Slaughters Restaurant","Cullen Hubbard",4.16,83.14
1712,3,"134932","C C Slaughters Restaurant","Cullen Hubbard",0.0,62.07
1713,4,"163155","New West","Cullen Hubbard",2.26,32.32
1714,3,"221856","J R's Bar & Grill Inc","Cullen Hubbard",0.59,4.53
1715,5,"142439","C C Slaughters Restaurant","Cullen Hubbard",7.21,90.09
1716,5,"164606","Jonathan's Restaurant","Shayna Li",1.1,13.8
1717,5,"113727","Jonathan's Restaurant","Shayna Li",0.41,13.8
1718,5,"172306","Phebe's","Shayna Li",3.24,81.12
1719,3,"114547","Jonathan's Restaurant","Shayna Li",3.92,49.06
1720,6,"151133","Jonathan's Restaurant","Shayna Li",8.3,69.19
1721,6,"214824","YUMIS SUSHI BAR","Kyleigh Sheppard",4.42,221.02
1722,3,"165102","Café Rouge","Kyleigh Sheppard",3.16,35.1
1723,5,"144103","Sugarbush Tavern","Kyleigh Sheppard",1.64,13.65
1724,3,"115100","Johnny Mac's Scoreboard","Kyleigh Sheppard",0.22,3.16
1725,4,"123018","Café Rouge","Kyleigh Sheppard",5.9,84.34
1726,5,"011435","Monopole Restaurant","Jalen Donovan",1.24,123.51
1727,2,"012746","Monopole Restaurant","Jalen Donovan",0.36,36.06
1728,3,"011947","Monopole Restaurant","Jalen Donovan",2.83,70.68
1729,4,"133815","Worldwide Wine Services","Jalen Donovan",1.11,110.95
1730,1,"210703","Monopole Restaurant","Jalen Donovan",2.81,25.57
1731,4,"220820","Hickory Tavern","Kaley Medina",0.45,15.11
1732,1,"195231","Bahama Breeze","Kaley Medina",2.69,89.67
1733,3,"220935","Bahama Breeze","Kaley Medina",1.99,28.46
1734,1,"212204","Bahama Breeze","Kaley Medina",1.27,42.36
1735,1,"202119","Bahama Breeze","Kaley Medina",0.0,50.35
1736,7,"001220","Phebe's","Pedro Hurst",5.55,79.29
1737,5,"164620","Baja Fresh","Pedro Hurst",2.98,59.66
1738,1,"222647","Improper Bostonian","Pedro Hurst",0.7,70.31
1739,6,"225009","Phebe's","Pedro Hurst",15.13,100.86
1740,5,"183625","Phebe's","Pedro Hurst",3.84,48.05
1741,4,"182817","Station","Piper Riddle",1.81,30.24
1742,1,"222258","Chipotle Mexican Grill","Piper Riddle",0.33,32.68
1743,5,"081501","Texas Roadhouse","Piper Riddle",16.13,124.09
1744,3,"095523","Hotshots Sports Bar & Grill","Piper Riddle",8.5,84.96
1745,2,"063117","Hotshots Sports Bar & Grill","Piper Riddle",15.96,122.77
1746,2,"173254","Famous Dave's","Raphael Christian",6.7,51.54
1747,1,"005149","Firefly Club","Raphael Christian",5.96,42.59
1748,2,"163850","Milo's Sports Tavern","Raphael Christian",4.74,52.7
1749,6,"115539","Met Lounge","Raphael Christian",0.26,26.05
1750,2,"151947","Milo's Sports Tavern","Raphael Christian",3.48,86.91
1751,2,"013315","Applebee's","Naomi Gomez",3.75,125.01
1752,6,"212927","On the Border Mexican Grill & Cantina","Naomi Gomez",1.37,68.41
1753,6,"224938","On the Border Mexican Grill & Cantina","Naomi Gomez",0.23,22.77
1754,2,"144315","Cracker Barrel Old Country Store","Naomi Gomez",5.58,69.69
1755,1,"003540","On the Border Mexican Grill & Cantina","Naomi Gomez",1.76,19.59
1756,5,"172349","New York Dolls","Laila Steele",0.0,27.21
1757,3,"181432","Big Shots Sports Bar & Grill","Laila Steele",13.45,112.08
1758,7,"155311","Milo's Sports Tavern","Laila Steele",13.45,112.1
1759,1,"204445","J R's Last Laugh Comedy Club","Laila Steele",2.53,63.26
1760,5,"183936","New York Dolls","Laila Steele",2.28,25.35
1761,3,"222609","Pizza Shoppe","Xiomara Sharp",1.81,18.08
1762,7,"173431","Black Angus Steakhouse","Xiomara Sharp",0.64,63.96
1763,5,"162534","Xtc Cabaret","Xiomara Sharp",0.0,75.96
1764,4,"113326","Xtc Cabaret","Xiomara Sharp",2.06,29.46
1765,6,"211113","Black Angus Steakhouse","Xiomara Sharp",0.73,36.44
1766,6,"223400","J R's Bar & Grill Inc","Lila Bartlett",4.81,53.47
1767,3,"002825","J R's Bar & Grill Inc","Lila Bartlett",2.83,31.4
1768,4,"220743","Hurricane Alley","Lila Bartlett",10.2,113.28
1769,6,"183327","Hooters","Lila Bartlett",0.91,45.66
1770,7,"224152","J R's Bar & Grill Inc","Lila Bartlett",0.0,50.64
1771,4,"182139","Atkins Park Tavern","Russell Collins",1.6,79.93
1772,6,"193713","The Old Spaghetti Factory","Russell Collins",4.29,53.6
1773,1,"032512","California Pizza Kitchen","Russell Collins",14.47,131.58
1774,6,"185256","The Old Spaghetti Factory","Russell Collins",13.65,91.0
1775,1,"221042","The Old Spaghetti Factory","Russell Collins",5.02,45.62
1776,2,"154035","Wellhead Restaurant-Brew Pub","Kylee Oliver",6.45,92.18
1777,3,"170906","Wellhead Restaurant-Brew Pub","Kylee Oliver",14.68,133.49
1778,6,"212348","Tweed's Pub Restaurant","Kylee Oliver",4.54,56.69
1779,3,"220756","Tweed's Pub Restaurant","Kylee Oliver",10.58,81.38
1780,2,"211420","Twin Peeks","Kylee Oliver",8.98,74.84
1781,4,"202151","Fire Bar & Grill","Angie Burns",14.33,102.38
1782,2,"083333","40 Watt Club","Angie Burns",0.0,49.85
1783,6,"005441","Fire Bar & Grill","Angie Burns",14.36,95.7
1784,3,"222430","Fire Bar & Grill","Angie Burns",2.12,35.38
1785,6,"221857","Pizza Shoppe","Angie Burns",1.9,37.92
1786,2,"215042","Firefly Club","Melina Glenn",0.72,24.11
1787,5,"190937","Kainoa's Sports Bar & Restrnt","Melina Glenn",0.42,14.11
1788,4,"205327","Firefly Club","Melina Glenn",3.91,35.57
1789,2,"221026","Kainoa's Sports Bar & Restrnt","Melina Glenn",15.04,136.69
1790,3,"161007","J D Bar Corp","Melina Glenn",0.78,39.02
1791,5,"014230","Charlie Brown's Steakhouse","Lucille Swanson",18.54,142.64
1792,3,"123238","Cracker Barrel Old Country Store","Lucille Swanson",7.08,64.39
1793,6,"211356","Charlie Brown's Steakhouse","Lucille Swanson",3.86,25.74
1794,3,"014426","Applebee's","Lucille Swanson",15.12,116.3
1795,1,"010538","Sinners Gentlemen's Club","Lucille Swanson",0.0,28.87
1796,6,"174848","County Line Pub","Casey Patterson",1.94,64.6
1797,6,"195523","Benihana","Casey Patterson",4.08,58.24
1798,5,"205317","Twin Peeks","Casey Patterson",7.88,60.63
1799,5,"214212","Benihana","Casey Patterson",8.22,63.22
1800,3,"203237","Benihana","Casey Patterson",1.32,14.65
1801,2,"114421","Wibs","Cassie Gregory",2.58,21.49
1802,5,"153645","Sugarbush Tavern","Cassie Gregory",16.44,136.99
1803,6,"112642","Wibs","Cassie Gregory",0.28,13.85
1804,3,"140912","Crazy Donkey Bar Grill","Cassie Gregory",4.89,54.37
1805,6,"205008","Topper","Cassie Gregory",1.12,28.09
1806,5,"205313","Sinners Gentlemen's Club","Jaime Kim",1.62,16.2
1807,2,"013359","Sinners Gentlemen's Club","Jaime Kim",4.43,31.65
1808,2,"211818","Quaker Steak & Lube","Jaime Kim",4.74,79.02
1809,1,"225516","Quaker Steak & Lube","Jaime Kim",2.15,107.4
1810,2,"192723","Sinners Gentlemen's Club","Jaime Kim",4.29,32.99
1811,4,"193817","Rocket","Diya Gould",3.69,36.89
1812,4,"202944","Kroc's","Diya Gould",0.81,40.49
1813,4,"181746","Rocket","Diya Gould",2.25,44.97
1814,6,"175403","Old Capitol Brew Works","Diya Gould",1.59,10.59
1815,6,"162718","Old Capitol Brew Works","Diya Gould",6.98,174.55
1816,6,"164650","Bluepoint Sage Cafe","Alijah Meza",3.36,55.97
1817,4,"192820","Spot On The Alley","Alijah Meza",7.27,55.91
1818,3,"141402","Bluepoint Sage Cafe","Alijah Meza",6.06,101.02
1819,7,"193637","Golden Corral","Alijah Meza",10.3,128.77
1820,2,"090945","Bluepoint Sage Cafe","Alijah Meza",10.76,97.81
1821,4,"133502","Rocket","Sydnee Ashley",3.6,32.76
1822,7,"162248","Rocket","Sydnee Ashley",0.07,3.66
1823,4,"191200","Rocket","Sydnee Ashley",0.72,36.02
1824,5,"185502","Crystal Corner Bar","Sydnee Ashley",1.87,46.83
1825,6,"122843","J D Bar Corp","Sydnee Ashley",1.23,24.5
1826,5,"201921","Carrabba's Italian Grill","Trenton Manning",0.0,30.85
1827,5,"150743","Carrabba's Italian Grill","Trenton Manning",0.0,77.76
1828,2,"194151","Kesler Sports Bar & Grill","Trenton Manning",12.66,84.41
1829,2,"162654","Carrabba's Italian Grill","Trenton Manning",15.5,172.25
1830,4,"075323","Brandy's","Trenton Manning",3.94,26.26
1831,4,"162238","Houlihan's","Jonathon Eaton",3.07,25.57
1832,6,"213650","Kainoa's Sports Bar & Restrnt","Jonathon Eaton",2.38,26.43
1833,3,"164610","Met Lounge","Jonathon Eaton",10.02,91.07
1834,5,"203843","Kainoa's Sports Bar & Restrnt","Jonathon Eaton",20.44,157.25
1835,1,"194333","Kainoa's Sports Bar & Restrnt","Jonathon Eaton",6.71,111.76
1836,3,"014437","Planet Hollywood","Mia Jensen",4.56,30.37
1837,5,"170539","YUMIS SUSHI BAR","Mia Jensen",8.32,64.01
1838,2,"203641","Lanigan's Irish Pub & Eatery","Mia Jensen",1.74,14.48
1839,7,"103436","Planet Hollywood","Mia Jensen",2.36,21.45
1840,4,"182613","YUMIS SUSHI BAR","Mia Jensen",3.91,97.64
1841,5,"222300","Kainoa's Sports Bar & Restrnt","Yasmin Nixon",13.46,149.54
1842,5,"201834","Kainoa's Sports Bar & Restrnt","Yasmin Nixon",11.26,75.08
1843,3,"223642","Kainoa's Sports Bar & Restrnt","Yasmin Nixon",1.56,51.86
1844,4,"193435","P. F. Chang's China Bistro","Yasmin Nixon",2.98,22.94
1845,1,"223241","Kainoa's Sports Bar & Restrnt","Yasmin Nixon",13.83,172.84
1846,6,"201912","The Old Spaghetti Factory","Dante Wolfe",1.0,33.23
1847,1,"201734","Cork Town Tavern","Dante Wolfe",12.17,86.91
1848,7,"172553","C C Slaughters Restaurant","Dante Wolfe",15.88,122.12
1849,2,"183954","The Old Spaghetti Factory","Dante Wolfe",9.48,78.98
1850,7,"210631","The Old Spaghetti Factory","Dante Wolfe",2.18,72.58
1851,6,"154300","Bob Evans Restaurants","Zariah Shields",0.0,9.49
1852,2,"122549","Jovan's Lounge Ltd","Zariah Shields",1.63,32.61
1853,7,"184545","Hooters","Zariah Shields",1.0,12.52
1854,5,"134856","Jovan's Lounge Ltd","Zariah Shields",1.08,8.34
1855,4,"175138","Jovan's Lounge Ltd","Zariah Shields",0.0,14.93
1856,2,"081730","Grey Lounge","Janet Schneider",2.31,57.63
1857,6,"223711","Crystal Corner Bar","Janet Schneider",5.67,70.86
1858,3,"124349","Wolfs Tavern","Janet Schneider",3.98,36.18
1859,6,"173157","Crystal Corner Bar","Janet Schneider",3.13,44.74
1860,4,"161623","Wolfs Tavern","Janet Schneider",2.34,21.24
1861,4,"201130","Daddy's","Katelyn Vang",1.12,7.44
1862,6,"192943","Johnny Rockets","Katelyn Vang",0.0,57.21
1863,4,"162447","War Room","Katelyn Vang",0.0,48.89
1864,7,"155045","Johnny Rockets","Katelyn Vang",16.99,121.35
1865,6,"183424","Johnny Rockets","Katelyn Vang",1.19,8.51
1866,4,"173753","Caledonia Lounge","Kyan Forbes",2.78,139.08
1867,3,"070606","Caledonia Lounge","Kyan Forbes",5.49,68.61
1868,4,"163724","Dick's Last Resort","Kyan Forbes",9.19,102.11
1869,2,"214104","Dick's Last Resort","Kyan Forbes",8.97,74.74
1870,1,"225123","Caledonia Lounge","Kyan Forbes",5.59,111.77
1871,6,"102045","Downtown Lounge","Isabell Callahan",0.06,6.37
1872,3,"203308","Gold Hawk","Isabell Callahan",7.78,55.59
1873,6,"212346","Gold Hawk","Isabell Callahan",14.41,102.92
1874,2,"173934","Johnny Mac's Scoreboard","Isabell Callahan",1.2,8.55
1875,5,"171120","Gold Hawk","Isabell Callahan",2.14,106.76
1876,3,"211710","Schileens Pub","Monserrat Gaines",5.48,60.93
1877,7,"140742","Uno Chicago Grill","Monserrat Gaines",0.08,2.09
1878,4,"141545","Uno Chicago Grill","Monserrat Gaines",10.59,96.31
1879,1,"224322","Schileens Pub","Monserrat Gaines",11.37,94.76
1880,3,"105248","Ten","Monserrat Gaines",2.95,19.69
1881,5,"140520","Old Country Buffet","Hector Bullock",0.76,6.37
1882,5,"154056","Eight Seconds","Hector Bullock",2.84,31.51
1883,1,"141704","Old Country Buffet","Hector Bullock",5.48,54.76
1884,7,"152019","Old Country Buffet","Hector Bullock",1.59,79.68
1885,7,"144136","County Line Pub","Hector Bullock",4.56,41.41
1886,2,"222923","Benihana","Kobe Stafford",8.7,72.47
1887,5,"150538","Bubba Gump Shrimp Company","Kobe Stafford",1.3,64.84
1888,7,"225344","New York Dolls","Kobe Stafford",0.42,14.03
1889,6,"205147","Topper","Kobe Stafford",11.86,131.73
1890,2,"183543","New York Dolls","Kobe Stafford",1.92,23.97
1891,5,"193651","Chipotle Mexican Grill","Thaddeus Ortiz",1.06,105.93
1892,1,"112053","Dillinger's Inc","Thaddeus Ortiz",1.12,111.72
1893,6,"205017","Chipotle Mexican Grill","Thaddeus Ortiz",4.24,105.93
1894,5,"234623","Dillinger's Inc","Thaddeus Ortiz",5.01,83.55
1895,6,"171620","Carrabba's Italian Grill","Thaddeus Ortiz",16.21,135.1
1896,2,"211829","New Orleans Original Daiquiris","Malachi Blevins",1.07,11.86
1897,5,"171119","Señor Frog's","Malachi Blevins",4.81,96.13
1898,5,"211223","Town & Country","Malachi Blevins",0.0,4.23
1899,4,"163515","Town & Country","Malachi Blevins",11.3,75.36
1900,3,"205208","New Orleans Original Daiquiris","Malachi Blevins",3.79,25.29
1901,6,"212047","Smokey Bones","Jessie David",10.86,77.58
1902,7,"211526","New West","Jessie David",2.29,57.17
1903,2,"181342","New West","Jessie David",1.33,26.54
1904,4,"222155","Jake's Old City Grill","Jessie David",0.64,12.79
1905,3,"170808","Arlene's","Jessie David",0.0,28.42
1906,5,"115441","Romano's Macaroni Grill","Lincoln Lawson",0.0,89.9
1907,7,"152915","Olive Garden","Lincoln Lawson",3.24,35.99
1908,7,"191157","Tryst Lounge","Lincoln Lawson",2.69,53.82
1909,2,"141605","Romano's Macaroni Grill","Lincoln Lawson",10.69,71.29
1910,2,"165243","Olive Garden","Lincoln Lawson",0.0,104.37
