trans_id,day,time,date,bar,drinker,tip,total
1468,1,20:14:59,"2017-03-12 20:14:59","Dick's Last Resort","Azul Fox",1.24,12.38
1469,4,22:08:57,"2016-12-28 22:08:57","Dick's Last Resort","Azul Fox",1.6,80.12
1470,6,14:10:54,"2017-04-14 14:10:54","Caledonia Lounge","Azul Fox",4.1,29.28
1471,2,00:22:43,"2016-01-18 00:22:43","Caledonia Lounge","Azul Fox",2.18,43.68
1472,1,19:45:31,"2016-09-11 19:45:31","World Beer Direct","Azul Fox",0.66,9.46
1473,1,00:27:54,"2017-03-05 00:27:54","Caledonia Lounge","Azul Fox",16.43,117.35
1474,2,18:16:14,"2016-03-14 18:16:14","Dick's Last Resort","Azul Fox",0.53,5.3
1475,5,15:36:32,"2017-07-06 15:36:32","World Beer Direct","Azul Fox",0.0,85.35
1476,3,10:40:42,"2017-03-28 10:40:42","Caledonia Lounge","Azul Fox",18.69,133.47
1477,5,06:20:59,"2016-04-07 06:20:59","Caledonia Lounge","Azul Fox",11.84,91.04
1478,7,12:40:48,"2017-02-04 12:40:48","Caledonia Lounge","Azul Fox",0.63,15.85
1479,6,13:27:00,"2017-10-06 13:27:00","Caledonia Lounge","Azul Fox",0.79,39.53
1480,4,12:43:44,"2016-09-21 12:43:44","World Beer Direct","Azul Fox",4.93,70.47
1481,2,12:37:10,"2016-07-04 12:37:10","Tryst Lounge","Damian Hayes",11.93,108.49
1482,6,00:43:34,"2017-07-07 00:43:34","Milo's Sports Tavern","Damian Hayes",1.38,69.21
1483,2,10:37:05,"2017-10-23 10:37:05","Milo's Sports Tavern","Damian Hayes",0.0,75.17
1484,4,17:07:21,"2016-01-27 17:07:21","J R's Last Laugh Comedy Club","Damian Hayes",6.62,73.52
1485,5,16:49:55,"2016-07-21 16:49:55","The Cheesecake Factory","Damian Hayes",3.94,43.74
1486,6,07:31:56,"2016-09-09 07:31:56","Tryst Lounge","Damian Hayes",2.75,137.56
1487,2,18:46:35,"2017-08-21 18:46:35","Milo's Sports Tavern","Damian Hayes",2.98,42.62
1488,6,14:53:22,"2016-01-01 14:53:22","J R's Last Laugh Comedy Club","Damian Hayes",10.29,73.52
1489,6,18:33:51,"2016-12-23 18:33:51","J R's Last Laugh Comedy Club","Damian Hayes",0.0,28.74
1490,2,01:36:19,"2016-07-25 01:36:19","Houlihan's","Damian Hayes",12.02,92.44
1491,5,10:38:11,"2017-09-28 10:38:11","Tryst Lounge","Damian Hayes",11.99,79.96
1492,3,00:52:08,"2017-07-04 00:52:08","Milo's Sports Tavern","Damian Hayes",0.63,4.86
1493,5,07:48:24,"2016-08-25 07:48:24","Tryst Lounge","Damian Hayes",4.62,77.06
1494,1,02:07:11,"2017-01-01 02:07:11","Houlihan's","Damian Hayes",3.3,65.97
1495,7,14:24:07,"2017-04-22 14:24:07","The Cheesecake Factory","Damian Hayes",4.18,139.34
1496,3,22:34:11,"2016-07-12 22:34:11","Houlihan's","Damian Hayes",12.26,87.6
1497,5,01:36:09,"2016-06-16 01:36:09","Milo's Sports Tavern","Damian Hayes",1.79,12.77
1498,7,00:12:23,"2017-12-30 00:12:23","Houlihan's","Damian Hayes",0.0,89.74
1499,2,17:54:23,"2017-06-05 17:54:23","Milo's Sports Tavern","Damian Hayes",2.11,70.48
1500,2,19:24:43,"2016-03-07 19:24:43","Tryst Lounge","Damian Hayes",1.34,16.7
1501,3,15:16:23,"2016-09-06 15:16:23","Smitty's Sports Pub","Nikhil Middleton",3.97,36.07
1502,7,13:10:34,"2017-08-19 13:10:34","Smitty's Sports Pub","Nikhil Middleton",1.56,12.97
1503,7,19:27:37,"2017-12-16 19:27:37","Bottling CO","Nikhil Middleton",8.88,88.77
1504,6,17:14:02,"2016-10-28 17:14:02","Rascal's","Nikhil Middleton",0.0,34.87
1505,5,19:36:35,"2017-11-02 19:36:35","T.G.I. Friday's","Nikhil Middleton",0.62,30.99
1506,5,00:21:13,"2017-09-07 00:21:13","T.G.I. Friday's","Nikhil Middleton",5.75,47.88
1507,2,20:30:16,"2016-06-06 20:30:16","T.G.I. Friday's","Nikhil Middleton",12.3,94.59
1508,4,13:30:55,"2016-03-02 13:30:55","Smitty's Sports Pub","Nikhil Middleton",5.99,74.9
1509,3,23:05:39,"2016-07-19 23:05:39","Rascal's","Nikhil Middleton",0.0,10.54
1510,3,14:16:15,"2016-10-25 14:16:15","Smitty's Sports Pub","Nikhil Middleton",2.6,65.09
1511,3,20:13:11,"2016-05-03 20:13:11","Rascal's","Nikhil Middleton",4.33,86.52
1512,1,22:45:48,"2016-03-06 22:45:48","T.G.I. Friday's","Nikhil Middleton",9.08,69.86
1513,7,17:12:25,"2017-02-18 17:12:25","Bottling CO","Nikhil Middleton",0.64,5.3
1514,4,21:31:04,"2016-06-29 21:31:04","Rascal's","Nikhil Middleton",0.54,5.42
1515,6,21:54:18,"2016-06-03 21:54:18","T.G.I. Friday's","Nikhil Middleton",2.84,94.59
1516,1,09:46:14,"2017-01-01 09:46:14","Smitty's Sports Pub","Nikhil Middleton",6.74,74.9
1517,7,00:55:39,"2017-04-01 00:55:39","Rascal's","Nikhil Middleton",7.24,55.71
1518,7,09:10:35,"2016-11-26 09:10:35","Smitty's Sports Pub","Nikhil Middleton",3.73,31.12
1519,6,18:34:10,"2017-07-07 18:34:10","Bottling CO","Nikhil Middleton",7.25,80.52
1520,3,13:24:40,"2017-08-29 13:24:40","Smitty's Sports Pub","Nikhil Middleton",4.72,58.95
1521,7,00:48:01,"2016-06-18 00:48:01","Famous Dave's","Elliana James",0.8,26.64
1522,2,22:08:23,"2017-06-26 22:08:23","J R's Last Laugh Comedy Club","Elliana James",0.66,8.19
1523,2,14:07:55,"2016-07-04 14:07:55","Big Shots Sports Bar & Grill","Elliana James",2.46,40.99
1524,3,13:44:26,"2017-05-09 13:44:26","Met Lounge","Elliana James",2.04,29.21
1525,1,21:45:47,"2017-11-19 21:45:47","J R's Last Laugh Comedy Club","Elliana James",1.68,28.03
1526,7,11:46:09,"2016-01-30 11:46:09","Met Lounge","Elliana James",0.48,16.0
1527,1,20:24:42,"2017-09-24 20:24:42","T.G.I. Friday's","Elliana James",7.43,61.89
1528,1,09:52:57,"2016-01-03 09:52:57","Met Lounge","Elliana James",1.28,9.81
1529,2,02:54:37,"2017-05-29 02:54:37","T.G.I. Friday's","Elliana James",10.4,94.59
1530,3,08:07:30,"2016-09-20 08:07:30","Met Lounge","Elliana James",4.28,47.58
1531,7,15:28:32,"2017-02-25 15:28:32","J R's Last Laugh Comedy Club","Elliana James",10.55,70.35
1532,7,19:35:35,"2016-01-16 19:35:35","J R's Last Laugh Comedy Club","Elliana James",0.0,73.52
1533,1,00:23:55,"2016-10-02 00:23:55","Famous Dave's","Elliana James",15.02,136.56
1534,2,23:35:12,"2017-07-24 23:35:12","T.G.I. Friday's","Elliana James",9.77,69.81
1535,2,13:33:55,"2016-07-04 13:33:55","Big Shots Sports Bar & Grill","Elliana James",4.78,68.29
1536,5,10:19:40,"2016-07-21 10:19:40","J R's Last Laugh Comedy Club","Elliana James",1.37,68.73
1537,3,16:14:25,"2017-07-11 16:14:25","T.G.I. Friday's","Elliana James",1.19,14.92
1538,4,11:19:02,"2017-02-22 11:19:02","Big Shots Sports Bar & Grill","Elliana James",1.79,89.54
1539,1,13:29:42,"2016-05-29 13:29:42","Met Lounge","Elliana James",8.54,65.67
1540,7,13:08:18,"2017-04-01 13:08:18","Big Shots Sports Bar & Grill","Elliana James",3.68,26.25
1541,3,19:53:39,"2017-06-13 19:53:39","War Room","Adam Montes",3.09,28.1
1542,2,18:52:58,"2017-09-25 18:52:58","Round-Up Saloon","Adam Montes",0.58,11.61
1543,5,22:18:35,"2016-01-07 22:18:35","Jack's Place","Adam Montes",0.06,5.85
1544,4,19:15:44,"2016-12-21 19:15:44","War Room","Adam Montes",5.54,42.64
1545,3,15:41:54,"2017-01-10 15:41:54","Round-Up Saloon","Adam Montes",0.29,28.68
1546,3,23:11:32,"2017-11-21 23:11:32","Jack's Place","Adam Montes",7.54,68.55
1547,5,16:38:44,"2016-10-20 16:38:44","War Room","Adam Montes",4.56,50.66
1548,7,22:11:22,"2017-11-18 22:11:22","War Room","Adam Montes",0.41,41.26
1549,6,18:35:50,"2016-09-23 18:35:50","Round-Up Saloon","Adam Montes",0.54,4.14
1550,5,20:43:50,"2017-04-06 20:43:50","Dejavu Nightclub","Adam Montes",1.5,49.89
1551,4,18:14:45,"2016-12-21 18:14:45","Dejavu Nightclub","Adam Montes",5.07,56.32
1552,3,22:45:30,"2016-08-09 22:45:30","Jack's Place","Adam Montes",5.45,90.8
1553,6,17:22:50,"2017-03-24 17:22:50","Round-Up Saloon","Adam Montes",1.39,11.61
1554,1,22:07:02,"2016-04-24 22:07:02","War Room","Adam Montes",0.0,48.91
1555,5,23:42:07,"2016-01-28 23:42:07","Jack's Place","Adam Montes",6.39,53.25
1556,5,01:45:08,"2017-05-04 01:45:08","War Room","Adam Montes",4.08,31.38
1557,6,19:28:50,"2016-04-29 19:28:50","War Room","Adam Montes",2.43,34.76
1558,6,02:19:43,"2016-12-09 02:19:43","Jack's Place","Adam Montes",15.44,102.9
1559,6,21:31:51,"2017-09-08 21:31:51","Dejavu Nightclub","Adam Montes",5.03,100.56
1560,3,02:18:38,"2016-10-04 02:18:38","Jack's Place","Adam Montes",6.81,75.68
1561,6,18:23:52,"2016-11-25 18:23:52","Arena","Kenyon Conway",0.16,1.14
1562,4,10:09:36,"2017-06-28 10:09:36","On the Border Mexican Grill & Cantina","Kenyon Conway",1.61,22.95
1563,5,18:07:59,"2016-04-07 18:07:59","Arena","Kenyon Conway",7.01,58.39
1564,7,09:35:11,"2017-11-11 09:35:11","On the Border Mexican Grill & Cantina","Kenyon Conway",7.51,93.89
1565,7,17:19:27,"2016-05-28 17:19:27","Arena","Kenyon Conway",0.96,47.8
1566,1,19:47:00,"2017-04-02 19:47:00","Arena","Kenyon Conway",7.01,58.39
1567,3,15:35:05,"2016-12-27 15:35:05","Applebee's","Kenyon Conway",2.24,28.04
1568,3,18:21:23,"2017-07-04 18:21:23","Applebee's","Kenyon Conway",0.0,27.23
1569,3,21:45:12,"2016-07-26 21:45:12","Arena","Kenyon Conway",0.58,58.39
1570,6,15:16:34,"2016-09-23 15:16:34","Applebee's","Kenyon Conway",0.0,79.77
1571,2,21:37:07,"2016-06-27 21:37:07","Arena","Kenyon Conway",2.81,25.59
1572,5,15:38:19,"2017-12-21 15:38:19","Applebee's","Kenyon Conway",1.08,35.88
1573,3,09:17:39,"2017-01-03 09:17:39","On the Border Mexican Grill & Cantina","Kenyon Conway",11.33,94.43
1574,7,18:39:27,"2016-07-02 18:39:27","Applebee's","Kenyon Conway",14.17,128.86
1575,2,23:27:04,"2016-11-07 23:27:04","On the Border Mexican Grill & Cantina","Kenyon Conway",3.29,54.89
1576,5,16:49:01,"2016-04-28 16:49:01","Applebee's","Kenyon Conway",2.35,18.08
1577,4,17:29:23,"2017-06-28 17:29:23","Arena","Kenyon Conway",0.0,57.25
1578,1,14:51:25,"2016-05-29 14:51:25","Applebee's","Kenyon Conway",4.08,40.84
1579,6,16:51:08,"2016-09-23 16:51:08","Arena","Kenyon Conway",0.0,10.67
1580,2,16:05:13,"2016-10-10 16:05:13","Applebee's","Kenyon Conway",7.89,112.69
1581,4,18:06:06,"2016-11-16 18:06:06","Sizzler","Axel Bell",7.16,55.08
1582,6,21:52:30,"2017-08-11 21:52:30","C C Slaughters Restaurant","Axel Bell",7.67,127.83
1583,1,19:23:01,"2016-09-18 19:23:01","Lone Star Steakhouse & Saloon","Axel Bell",3.09,38.63
1584,3,18:12:11,"2016-08-09 18:12:11","Gold Hawk","Axel Bell",2.15,17.9
1585,7,14:23:13,"2016-03-12 14:23:13","Lone Star Steakhouse & Saloon","Axel Bell",0.0,85.73
1586,2,14:55:02,"2016-07-04 14:55:02","Gold Hawk","Axel Bell",3.54,29.51
1587,3,20:51:42,"2017-08-29 20:51:42","Gold Hawk","Axel Bell",5.2,51.98
1588,1,20:38:49,"2016-12-04 20:38:49","Gold Hawk","Axel Bell",10.4,94.57
1589,5,13:35:27,"2017-02-16 13:35:27","Gold Hawk","Axel Bell",8.51,94.57
1590,4,22:30:28,"2016-02-10 22:30:28","Lone Star Steakhouse & Saloon","Axel Bell",3.87,77.44
1591,6,01:33:43,"2017-03-24 01:33:43","C C Slaughters Restaurant","Axel Bell",9.36,133.69
1592,4,13:46:57,"2017-01-04 13:46:57","Gold Hawk","Axel Bell",0.8,15.94
1593,2,00:28:36,"2016-10-10 00:28:36","C C Slaughters Restaurant","Axel Bell",3.14,104.66
1594,3,14:29:32,"2016-05-31 14:29:32","Lone Star Steakhouse & Saloon","Axel Bell",2.51,35.88
1595,7,12:23:11,"2017-01-07 12:23:11","Gold Hawk","Axel Bell",0.19,3.16
1596,5,21:17:06,"2017-05-04 21:17:06","Lone Star Steakhouse & Saloon","Axel Bell",0.41,20.34
1597,1,18:33:31,"2016-07-03 18:33:31","Lone Star Steakhouse & Saloon","Axel Bell",2.44,60.99
1598,6,00:32:06,"2016-04-22 00:32:06","C C Slaughters Restaurant","Axel Bell",6.46,107.73
1599,5,15:12:12,"2016-11-03 15:12:12","Lone Star Steakhouse & Saloon","Axel Bell",3.95,56.49
1600,5,20:35:03,"2016-02-18 20:35:03","Gold Hawk","Axel Bell",0.65,64.77
1601,6,08:12:11,"2017-05-12 08:12:11","Bennigan's","Davis Singh",9.25,92.54
1602,6,18:21:20,"2016-01-01 18:21:20","Jovan's Lounge Ltd","Davis Singh",2.07,103.47
1603,4,19:11:06,"2017-07-26 19:11:06","Chiquito","Davis Singh",16.0,114.25
1604,6,16:05:48,"2017-04-21 16:05:48","Jovan's Lounge Ltd","Davis Singh",0.13,13.04
1605,5,10:39:33,"2016-10-06 10:39:33","Bennigan's","Davis Singh",1.68,42.08
1606,4,18:20:06,"2017-06-28 18:20:06","Chiquito","Davis Singh",1.26,42.09
1607,3,20:29:38,"2017-07-04 20:29:38","Chiquito","Davis Singh",0.33,16.72
1608,7,17:10:38,"2016-09-10 17:10:38","Bertucci's","Davis Singh",3.53,35.27
1609,3,11:28:37,"2017-12-05 11:28:37","Bennigan's","Davis Singh",2.05,51.26
1610,5,11:37:53,"2017-06-15 11:37:53","Bennigan's","Davis Singh",6.5,54.17
1611,7,10:43:17,"2016-05-28 10:43:17","Chiquito","Davis Singh",0.2,19.93
1612,1,20:21:31,"2016-05-01 20:21:31","Crazy Donkey Bar Grill","Davis Singh",12.45,103.74
1613,7,22:24:32,"2017-10-07 22:24:32","Bertucci's","Davis Singh",1.99,99.34
1614,1,22:05:38,"2017-01-01 22:05:38","Bertucci's","Davis Singh",4.87,69.56
1615,4,13:15:25,"2017-05-17 13:15:25","Hotshots Sports Bar & Grill","Davis Singh",2.26,56.41
1616,4,15:12:44,"2016-10-19 15:12:44","Bertucci's","Davis Singh",7.88,71.65
1617,2,15:37:19,"2017-11-13 15:37:19","Bertucci's","Davis Singh",7.65,69.5
1618,6,17:23:40,"2016-10-28 17:23:40","Hotshots Sports Bar & Grill","Davis Singh",0.0,13.7
1619,1,14:14:02,"2016-02-07 14:14:02","Bennigan's","Davis Singh",0.17,4.23
1620,6,00:25:11,"2016-12-23 00:25:11","Hotshots Sports Bar & Grill","Davis Singh",4.48,34.45
1621,2,01:32:07,"2016-07-04 01:32:07","Steak 'n Shake","Amya Dalton",0.43,10.85
1622,2,00:42:04,"2016-03-07 00:42:04","Steak 'n Shake","Amya Dalton",1.13,18.77
1623,2,22:47:21,"2016-05-30 22:47:21","Famous Dave's","Amya Dalton",0.71,8.86
1624,2,09:10:29,"2016-10-03 09:10:29","New Orleans Original Daiquiris","Amya Dalton",4.46,89.11
1625,4,14:16:20,"2016-11-09 14:16:20","Chili's","Amya Dalton",7.82,65.2
1626,6,22:51:15,"2017-12-15 22:51:15","Famous Dave's","Amya Dalton",3.17,35.2
1627,5,01:39:34,"2017-07-13 01:39:34","Steak 'n Shake","Amya Dalton",0.83,11.92
1628,6,23:31:12,"2017-08-18 23:31:12","Steak 'n Shake","Amya Dalton",2.54,23.09
1629,6,17:53:37,"2017-04-21 17:53:37","Chili's","Amya Dalton",5.76,52.34
1630,4,16:35:24,"2016-08-17 16:35:24","Off Broadway","Amya Dalton",11.46,143.21
1631,6,00:06:15,"2016-08-05 00:06:15","Off Broadway","Amya Dalton",5.57,139.2
1632,7,16:45:21,"2016-07-30 16:45:21","New Orleans Original Daiquiris","Amya Dalton",0.0,118.0
1633,1,19:49:42,"2016-06-26 19:49:42","Off Broadway","Amya Dalton",3.73,93.31
1634,3,13:37:23,"2017-01-17 13:37:23","New Orleans Original Daiquiris","Amya Dalton",12.26,94.28
1635,5,15:16:29,"2017-01-26 15:16:29","Off Broadway","Amya Dalton",2.07,15.9
1636,2,23:44:11,"2017-03-06 23:44:11","Famous Dave's","Amya Dalton",0.45,4.11
1637,2,21:44:42,"2016-10-03 21:44:42","Famous Dave's","Amya Dalton",1.7,84.83
1638,2,08:53:15,"2017-07-10 08:53:15","New Orleans Original Daiquiris","Amya Dalton",1.07,13.38
1639,1,20:52:36,"2017-11-26 20:52:36","New Orleans Original Daiquiris","Amya Dalton",2.49,62.16
1640,7,22:26:19,"2017-09-23 22:26:19","Steak 'n Shake","Amya Dalton",2.18,27.27
1641,1,19:39:28,"2016-04-10 19:39:28","Round-Up Saloon","Jaidyn Lindsey",9.47,63.13
1642,6,23:15:13,"2017-06-16 23:15:13","Romano's Macaroni Grill","Jaidyn Lindsey",7.62,50.8
1643,3,20:26:38,"2017-07-25 20:26:38","Romano's Macaroni Grill","Jaidyn Lindsey",19.42,138.71
1644,3,07:22:52,"2017-07-04 07:22:52","Mulligan's Pub","Jaidyn Lindsey",0.76,25.24
1645,7,20:17:51,"2016-12-31 20:17:51","Romano's Macaroni Grill","Jaidyn Lindsey",0.0,67.08
1646,1,20:19:22,"2017-12-31 20:19:22","Romano's Macaroni Grill","Jaidyn Lindsey",10.37,86.39
1647,7,23:42:31,"2017-06-10 23:42:31","Romano's Macaroni Grill","Jaidyn Lindsey",4.8,59.98
1648,1,15:53:21,"2017-11-12 15:53:21","Mulligan's Pub","Jaidyn Lindsey",6.43,58.43
1649,6,07:08:22,"2017-02-03 07:08:22","Mulligan's Pub","Jaidyn Lindsey",0.0,60.47
1650,2,20:34:44,"2017-11-13 20:34:44","Mulligan's Pub","Jaidyn Lindsey",1.04,7.99
1651,1,08:46:32,"2017-01-29 08:46:32","Mulligan's Pub","Jaidyn Lindsey",0.04,2.09
1652,3,15:16:12,"2017-01-24 15:16:12","Romano's Macaroni Grill","Jaidyn Lindsey",11.6,96.67
1653,3,09:39:54,"2016-03-15 09:39:54","Round-Up Saloon","Jaidyn Lindsey",1.26,63.13
1654,3,11:25:37,"2016-05-17 11:25:37","Round-Up Saloon","Jaidyn Lindsey",4.42,63.13
1655,2,21:14:56,"2017-05-29 21:14:56","Romano's Macaroni Grill","Jaidyn Lindsey",3.57,29.76
1656,2,07:45:39,"2017-04-24 07:45:39","Mulligan's Pub","Jaidyn Lindsey",1.91,31.91
1657,5,17:42:25,"2017-09-21 17:42:25","Round-Up Saloon","Jaidyn Lindsey",4.42,63.13
1658,1,21:17:15,"2016-10-23 21:17:15","Mulligan's Pub","Jaidyn Lindsey",6.06,75.73
1659,6,16:45:43,"2016-07-29 16:45:43","Mulligan's Pub","Jaidyn Lindsey",0.32,5.25
1660,3,08:11:07,"2017-07-11 08:11:07","Mulligan's Pub","Jaidyn Lindsey",0.23,23.15
1661,5,22:14:13,"2017-02-02 22:14:13","Boston Pizza","Ana Randolph",0.0,11.89
1662,7,17:48:06,"2017-03-18 17:48:06","Wolfs Tavern","Ana Randolph",14.18,109.11
1663,2,21:35:46,"2016-09-19 21:35:46","Scores","Ana Randolph",1.49,37.15
1664,6,22:21:46,"2016-04-08 22:21:46","Scores","Ana Randolph",1.43,47.68
1665,1,19:26:17,"2016-06-26 19:26:17","Wolfs Tavern","Ana Randolph",19.67,131.13
1666,7,20:14:57,"2017-07-22 20:14:57","Wolfs Tavern","Ana Randolph",0.77,38.5
1667,5,16:33:08,"2017-03-09 16:33:08","Wolfs Tavern","Ana Randolph",2.71,54.15
1668,1,21:39:52,"2017-12-10 21:39:52","The Old Spaghetti Factory","Ana Randolph",3.35,55.82
1669,4,20:28:18,"2017-11-29 20:28:18","The Old Spaghetti Factory","Ana Randolph",0.13,4.23
1670,3,17:54:07,"2016-06-28 17:54:07","Scores","Ana Randolph",8.64,66.5
1671,4,19:53:06,"2017-12-20 19:53:06","Scores","Ana Randolph",0.47,46.77
1672,5,20:09:44,"2017-09-07 20:09:44","Boston Pizza","Ana Randolph",9.58,68.44
1673,2,20:05:11,"2017-06-19 20:05:11","Wolfs Tavern","Ana Randolph",3.51,117.13
1674,2,15:30:32,"2016-07-04 15:30:32","Scores","Ana Randolph",6.0,85.7
1675,2,19:39:37,"2017-03-06 19:39:37","The Old Spaghetti Factory","Ana Randolph",8.15,58.19
1676,5,18:16:09,"2016-12-22 18:16:09","Boston Pizza","Ana Randolph",23.24,178.74
1677,1,20:32:03,"2016-07-10 20:32:03","Wolfs Tavern","Ana Randolph",2.17,43.31
1678,7,18:49:49,"2016-07-23 18:49:49","Wolfs Tavern","Ana Randolph",12.43,112.99
1679,7,22:50:33,"2017-10-28 22:50:33","The Old Spaghetti Factory","Ana Randolph",7.84,55.97
1680,6,19:45:50,"2017-12-01 19:45:50","Cheddar's Casual Café","Ana Randolph",0.38,12.79
1681,6,22:33:32,"2017-11-17 22:33:32","Ground Round","Tristin Cox",10.91,83.89
1682,7,00:45:32,"2017-07-01 00:45:32","Big Al's","Tristin Cox",0.26,12.79
1683,3,02:13:38,"2017-03-14 02:13:38","Henrietta Hudson","Tristin Cox",1.05,35.1
1684,2,16:54:44,"2017-08-07 16:54:44","Gay Nineties Theatre Cafe","Tristin Cox",5.19,57.67
1685,5,13:35:18,"2016-04-07 13:35:18","Gay Nineties Theatre Cafe","Tristin Cox",0.0,125.45
1686,6,23:49:28,"2016-12-02 23:49:28","Big Al's","Tristin Cox",1.12,7.44
1687,6,17:51:26,"2016-01-01 17:51:26","Ivar's Sports Bar & Grill","Tristin Cox",0.0,14.01
1688,1,13:31:04,"2017-06-04 13:31:04","Ivar's Sports Bar & Grill","Tristin Cox",0.0,99.97
1689,4,19:27:46,"2017-06-21 19:27:46","Henrietta Hudson","Tristin Cox",3.66,60.93
1690,3,14:16:33,"2017-11-21 14:16:33","Ivar's Sports Bar & Grill","Tristin Cox",1.9,47.57
1691,6,11:15:56,"2017-06-02 11:15:56","Waffle House","Tristin Cox",16.1,134.19
1692,6,01:11:23,"2016-04-15 01:11:23","Ground Round","Tristin Cox",5.92,84.54
1693,4,22:12:41,"2016-06-29 22:12:41","Ground Round","Tristin Cox",4.36,62.23
1694,1,01:38:12,"2017-10-01 01:38:12","Ground Round","Tristin Cox",2.45,81.65
1695,4,20:47:54,"2017-02-15 20:47:54","P. F. Chang's China Bistro","Tristin Cox",1.41,140.57
1696,1,16:17:34,"2017-01-01 16:17:34","Waffle House","Tristin Cox",1.92,19.21
1697,7,23:09:55,"2017-10-28 23:09:55","Ground Round","Tristin Cox",2.13,35.53
1698,4,23:38:15,"2016-12-07 23:38:15","Big Al's","Tristin Cox",0.62,30.87
1699,1,19:53:49,"2016-09-04 19:53:49","P. F. Chang's China Bistro","Tristin Cox",12.06,120.64
1700,1,15:05:40,"2016-07-24 15:05:40","Gay Nineties Theatre Cafe","Tristin Cox",0.71,35.48
1701,6,18:14:04,"2017-11-10 18:14:04","Carrabba's Italian Grill","Tomas Drake",2.52,22.9
1702,2,18:18:07,"2017-05-15 18:18:07","Wellhead Restaurant-Brew Pub","Tomas Drake",2.22,73.96
1703,1,21:14:07,"2017-01-01 21:14:07","Dejavu Nightclub","Tomas Drake",4.09,51.15
1704,1,17:21:16,"2017-11-05 17:21:16","Dejavu Nightclub","Tomas Drake",2.61,130.66
1705,6,13:52:05,"2017-11-10 13:52:05","Wellhead Restaurant-Brew Pub","Tomas Drake",3.46,49.4
1706,1,14:17:57,"2016-12-25 14:17:57","Tweed's Pub Restaurant","Tomas Drake",0.0,3.65
1707,6,17:53:52,"2016-06-17 17:53:52","Wellhead Restaurant-Brew Pub","Tomas Drake",12.84,85.62
1708,6,12:31:23,"2017-09-01 12:31:23","Tweed's Pub Restaurant","Tomas Drake",2.03,25.39
1709,4,19:32:00,"2017-07-05 19:32:00","Carrabba's Italian Grill","Tomas Drake",0.47,11.66
1710,1,19:29:59,"2017-04-02 19:29:59","Kroc's","Tomas Drake",5.53,50.31
1711,1,01:12:51,"2017-07-30 01:12:51","Kroc's","Tomas Drake",2.14,106.78
1712,4,21:42:52,"2016-01-06 21:42:52","Dejavu Nightclub","Tomas Drake",6.76,96.64
1713,2,22:27:08,"2016-09-05 22:27:08","Kroc's","Tomas Drake",0.49,49.11
1714,7,20:13:21,"2017-11-25 20:13:21","Wellhead Restaurant-Brew Pub","Tomas Drake",2.19,54.75
1715,1,13:31:33,"2016-07-10 13:31:33","Tweed's Pub Restaurant","Tomas Drake",1.0,33.43
1716,2,17:11:27,"2017-07-17 17:11:27","Carrabba's Italian Grill","Tomas Drake",0.04,3.67
1717,7,01:40:31,"2017-09-02 01:40:31","Kroc's","Tomas Drake",1.04,34.72
1718,4,16:22:23,"2016-10-26 16:22:23","Tweed's Pub Restaurant","Tomas Drake",1.23,20.46
1719,3,19:05:46,"2017-10-17 19:05:46","Carrabba's Italian Grill","Tomas Drake",0.88,17.55
1720,6,15:31:13,"2016-08-12 15:31:13","Kroc's","Tomas Drake",11.18,101.64
1721,5,22:09:31,"2017-04-06 22:09:31","Kainoa's Sports Bar & Restrnt","Xavier Roth",1.12,16.0
1722,3,23:51:34,"2016-03-08 23:51:34","J D Bar Corp","Xavier Roth",2.0,40.01
1723,2,10:37:19,"2017-03-13 10:37:19","Baja Fresh","Xavier Roth",1.94,64.7
1724,6,03:51:55,"2016-04-15 03:51:55","Kainoa's Sports Bar & Restrnt","Xavier Roth",2.3,32.92
1725,7,10:31:38,"2016-11-26 10:31:38","Gold Hawk","Xavier Roth",6.99,58.29
1726,6,12:23:06,"2016-08-12 12:23:06","D & J Web Solutions","Xavier Roth",12.12,134.7
1727,1,22:08:25,"2016-04-10 22:08:25","Kainoa's Sports Bar & Restrnt","Xavier Roth",2.44,81.39
1728,6,23:32:42,"2017-06-23 23:32:42","Outback Steakhouse","Xavier Roth",15.84,175.98
1729,4,21:14:17,"2016-12-07 21:14:17","Steak 'n Shake","Xavier Roth",0.58,19.17
1730,3,20:31:26,"2017-07-04 20:31:26","J D Bar Corp","Xavier Roth",7.15,47.65
1731,7,11:29:28,"2017-08-12 11:29:28","Gold Hawk","Xavier Roth",6.34,57.67
1732,1,09:45:03,"2016-04-24 09:45:03","D & J Web Solutions","Xavier Roth",22.83,152.23
1733,1,03:15:01,"2017-11-12 03:15:01","Kainoa's Sports Bar & Restrnt","Xavier Roth",10.58,81.39
1734,2,12:16:33,"2017-10-16 12:16:33","D & J Web Solutions","Xavier Roth",19.02,126.78
1735,5,02:43:16,"2017-10-12 02:43:16","Outback Steakhouse","Xavier Roth",19.55,130.32
